path,purpose,source_or_generated,active_or_legacy,entrypoint_or_library,imports_or_callers,tests,artifact_inputs,artifact_outputs,replacement,classification,recommended_action,size_bytes,sha256
experiments/first_order_followup/run_all.sh,versioned repository path; see architecture/history registry,source,active,entrypoint,not_applicable,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,1909,e9867570eb5146bda0e8efd01b40ac0b6d3953a4df3a33a1a951b0eb49bad98e
experiments/first_order_followup/run_diffreach_followup.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,12252,4669149a1bc1338d64a9c0da58388b3e28ef8e6a5a6e823b3dcfcdaaeb0e8eb8
experiments/first_order_followup/run_flowstar_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,18271,bc2106c181bfc0a0a016ab199c5637f47427bde61a790d97157c0d96dfc91da5
experiments/first_order_followup/run_flowstar_followup.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,17898,4cbaf8f68be771071e780c60b996c96906dc1d94760eb5cc6cf85fa31b7301e8
experiments/first_order_followup/run_smoke.sh,versioned repository path; see architecture/history registry,source,active,entrypoint,not_applicable,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,1616,a7876f12439cb5d49ba97af283b5dbd96256cd9b1488baf884a8e6f83e71531a
experiments/first_order_followup/run_torch_followup.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,27519,e0165310428eb4b17d6d852717b991245bf3cc997878964da5a3b3b4e840b0f4
experiments/first_order_followup/tests/test_diffreach_parity.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,4330,3677d41175a0b93db0ca972072d3472b1bb199d4ba940ecba439c98513335cf1
experiments/first_order_followup/tests/test_diffreach_projection.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,4251,89d3c0d3486eadfa11415feb43c5a2d6c1af137fef0ba233ee6338dfbe8f304e
experiments/first_order_followup/tests/test_torch_basis.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,4649,3759c8f5ddbd2d9734b972da24362fc06c320a6bd62b5b04550520525771223e
experiments/first_order_followup/torch_basis.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,19183,e60083ed32c866b084800a0ab98a59b4dfa9b788f61575869581af3e6b136fe5
experiments/first_order_three_way/HISTORICAL_RESULTS_NOTICE.md,versioned repository path; see architecture/history registry,source,active,library_or_evidence,not_applicable,tests/,explicit paths only,none_known,none,canonical_active,retain,535,b084c19d4c82084aeab369c60d23c8cccc82081194af3944978a98e94f575e80
experiments/first_order_three_way/ORDER_SEMANTICS.md,versioned repository path; see architecture/history registry,source,active,library_or_evidence,not_applicable,tests/,explicit paths only,none_known,none,canonical_active,retain,4018,ce4e951038419567963e7ef00f7a07bff169c3e416ea26bdf9229c5449e88a0d
experiments/first_order_three_way/README.md,versioned repository path; see architecture/history registry,source,active,library_or_evidence,not_applicable,tests/,explicit paths only,none_known,none,canonical_active,retain,3966,fc6f3d075acc6094c186f1d21d5f0cf4d9d9c9246e2fafb29af2af2bcefe758c
experiments/first_order_three_way/benchmark_spec.yaml,versioned repository path; see architecture/history registry,source,active,library_or_evidence,not_applicable,tests/,explicit paths only,none_known,none,canonical_active,retain,2159,44ca37241d36501c8bbdd3def112f1e7fece2f22afc832958372a0b2d9b11546
experiments/first_order_three_way/collect_results.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,14127,85899a15c06d70b887bfccca2e19c08a24377b283510774c107b7e58f83558ed
experiments/first_order_three_way/common.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,11021,501792b8736544bcdd707b46678ed036e95e15526b6ef7bb73462f6c32550343
experiments/first_order_three_way/compute_references.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,5512,0a34e7d3b568d00940457e1a7610fc66d7932103656af68bec56327400e985f9
experiments/first_order_three_way/environment_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,7391,39231374ecee0116c56360144a62b34a7d8fd7b5590e5ff200b5e0424b76462f
experiments/first_order_three_way/flowstar/generated/.gitignore,versioned repository path; see architecture/history registry,source,active,library_or_evidence,not_applicable,tests/,explicit paths only,none_known,none,canonical_active,retain,14,240a3e0d37d2e86b614063f5347eb02d4f99ca6c254de6b82871ff8d95532a7d
experiments/first_order_three_way/flowstar/templates/README.md,versioned repository path; see architecture/history registry,source,active,library_or_evidence,not_applicable,tests/,explicit paths only,none_known,none,canonical_active,retain,337,6f3b963f872b6b884b161d5ddbecedadf212427cdb192066274705941c8a22cc
experiments/first_order_three_way/generate_report.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,30420,b59f96292246f7e99b0858779358a8eae0466507a9cabc1fb53a4e432cd2fcc1
experiments/first_order_three_way/launch_background.sh,versioned repository path; see architecture/history registry,source,active,library_or_evidence,not_applicable,tests/,explicit paths only,none_known,none,supported_diagnostic,retain,2218,ae3e73a75472749a62ff0ddeec7558011932835ae0ef9335ad39800a1db144ce
experiments/first_order_three_way/plot_results.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,22141,52e79beaba60119dbfc1da1643ac09a66d260cd64881bce1284fb1c914ddcfba
experiments/first_order_three_way/run_all.sh,versioned repository path; see architecture/history registry,source,active,entrypoint,not_applicable,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,1470,85e2d87566262888beebca78fdc06cf4663e528299cfb2f3d00ddc23e1b863ce
experiments/first_order_three_way/run_diffreach.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,22008,4f79987157ab1875863821993b45390a3662a9ddc754d418a0b30b44e306b49c
experiments/first_order_three_way/run_flowstar.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,19675,911d1bea1c25b79d8265ccbb0f0d322da5cb7ce014a793ec89658c7d206f3337
experiments/first_order_three_way/run_smoke.sh,versioned repository path; see architecture/history registry,source,active,entrypoint,not_applicable,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,1413,772e82b0eaf844874788a74c0fddc0e62fe0e8b7591d0c2d291ab08216c421ca
experiments/first_order_three_way/run_torch.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,13544,93451eb24cce74acadf3daf5cc8f1b8432e9e2abd468c17ec667488b5a4f1fdf
experiments/first_order_three_way/tests/test_benchmark.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,9836,997e2f6a7c9170d50d5294d793736cac6730708c9c0742a2fabe493ad26d8a9c
experiments/first_order_three_way/tests/test_diffreach_support.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,2073,a44f27b829a5d304d9f927cdfba33a70eaf38a9aae69c99e3bb1c5d5ac0dfb7f
experiments/flowstar_acceptance_predicate_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,12545,3c080e07f6c6870ef239222cf27c45c960eb04486da23aebd97a007701ae9fb0
experiments/flowstar_benchmark_failure_diagnostics.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,29685,078a2707cdc12559d51d5dd6b8df9ba99dab16c34fae26e38e7882082ffb2f23
experiments/flowstar_benchmark_parity.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,55351,6aaec3aab2a31cdfd1695d8603709e3262874db46dbb4a97c187faa387d7a173
experiments/flowstar_benchmark_stage2_diagnostics.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,52098,e1f7cb794e0873567ba5ae5ad9c625545fca41bfe659591a7e631d6a2fca0894
experiments/flowstar_benchmark_symbolic_remainder_diagnostics.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,40670,46d0fa2a00e20b8a98c122b870fe976fabae0fdf2b04722f2fe6057d31f69110
experiments/flowstar_box_lifecycle_alignment_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,supported_diagnostic,retain,16477,7b747a263e1a748830c813f9fe909a1721df6f2df28d4f5a482a01c2c87f0365
